Gamma_F3-D-Theta_PZ,Gamma_FP1-D-Theta_PZ,surprise,Alpha_F4-M-Fatigue,Load-D-Fatigue,Fatigue-D-Load,Alpha_FP2-M-Fatigue,Theta_PZ,Theta_PZ-L,Fatigue-D-Theta_F3,LowBeta_C3-M-Theta_PZ,HRV_PIP-D-HRV_C1d,Theta_FP2-M-Fatigue,happy,HRV_MeanNN-D-HRV_CVI,HRV_MeanNN,LowBeta_C4-D-HighBeta_PZ,Alpha_PZ-D-Fatigue,Theta_FP1-M-Fatigue,HighBeta_PZ-D-HighBeta_F3,Fatigue-D-Alpha_PZ,LowBeta_PZ-D-HighBeta_PZ,HRV_MeanNN-D-HRV_pNN20,LowBeta_F3-D-HighBeta_F3,LowBeta_FP1-D-Theta_PZ,Gamma_F3-D-Theta_F3,Theta_FP2-D-Theta_C4,HRV_MedianNN-M-HRV_PIP,HRV_LnHF-M-HRV_SampEn,Alpha_C4-M-Load,HRV_PIP-M-HRV_Cd,Alpha_FP1-M-Load,HRV_PSS-M-HRV_Cd,sdnn-D-hr_mad,angry,LowBeta_FP2-M-Theta_PZ,neutral,Gamma_F3-M-Theta_PZ,HRV_CVNN-D-HRV_SD2a,HRV_PIP-D-HRV_PI,bpm-M-HRV_PAS,HRV_MedianNN,ibi-D-HRV_PAS,Alpha_C3-M-Load,bpm-M-HRV_CVI,sad,Load-D-Alpha_F4,Alpha_PZ-M-Alpha_FP2,breathingrate-D-HRV_HTI,Fatigue-M-Load,HRV_SampEn,Fatigue-D-Alpha_C3,bpm-M-HRV_ApEn,HighBeta_C3-D-LowBeta_F3,HRV_PIP,HighBeta_PZ-D-LowBeta_F3,HRV_PSS,Alpha_FP2-M-Theta_PZ,HRV_MeanNN-M-HRV_PIP,Theta_F4-M-Fatigue,sdnn-D-HRV_pNN50,Alpha_C4-M-Gamma_FP1,Alpha_PZ-M-Load,HRV_MeanNN-D-HRV_MedianNN,bpm-D-HRV_PIP,Fatigue-D-Alpha_C4,HighBeta_PZ-D-HighBeta_C3,Theta_F3-M-Load,Alpha_C4-D-Load,HRV_HF-D-HRV_SampEn,bpm,Alpha_C4-D-Theta_C3,HighBeta_FP2-D-Gamma_F4,Theta_C4-D-Alpha_FP1,bpm-M-HRV_pNN20,Alpha_C4-M-Fatigue,Alpha_C4-M-Gamma_F3,fear,Gamma_F3-D-Theta_C3,bpm-M-HRV_C2d,LowBeta_C4-D-HighBeta_C4,Gamma_F3-D-Theta_C4,HRV_HTI-M-HRV_CMSE,HRV_MadNN-D-HRV_pNN50,HRV_RMSSD-D-HRV_SDSD,Alpha_C4-M-Theta_FP2,bpm-M-HRV_DFA,bpm-M-HRV_MSE,HRV_SDNN-D-HRV_SD2a,HRV_Cd,Gamma_F4-D-Alpha_FP2,HRV_HTI-M-HRV_PAS,Gamma_C4,LowBeta_C4-D-HighBeta_F4,Alpha_F4-M-Gamma_F3,Fatigue-D-Theta_FP1,HRV_SD1SD2-M-HRV_PIP,Alpha_C4-D-Alpha_C3,HRV_PIP-M-HRV_ApEn,Alpha_FP2-I,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.46118212,0.45204276,0.0625,0.63497406,0.5906992,0.58291256,0.7251113,0.08081261,0.0998484,0.7299996,0.67751384,0.48241544,0.66783506,0.0625,0.59935486,0.6546246,0.19852446,0.006789328,0.6170862,0.3773972,0.6817703,0.06339308,0.54571146,0.3839408,0.4768646,0.3103431,0.5409326,0.61093944,0.5299821,0.6560325,0.54459125,0.57604617,0.5481692,0.62641406,0.1875,0.79884875,0.375,0.55327713,0.4859226,0.39984408,0.39964682,0.6124106,0.6387345,0.61796373,0.48668188,0.25,0.5992061,0.353678,0.5547724,0.6016339,0.5108601,0.71774036,0.53526807,0.61375237,0.46979612,0.4866885,0.42918757,0.41914216,0.66135967,0.56933755,0.31657273,0.55602777,0.60788476,0.57749236,0.43165296,0.66428375,0.31824955,0.56615245,0.012164344,0.62783414,0.43518695,0.562575,0.50361,0.09889454,0.52387613,0.6236401,0.5478589,0.0625,0.33364353,0.48731217,0.20118774,0.45051497,0.38045838,0.4329397,0.39922553,0.13898912,0.114093475,0.5050722,0.71722764,0.61969024,0.33119142,0.24273643,0.3583902,0.22798105,0.4938568,0.70297766,0.6485533,0.44436097,0.6091165,0.6828907,ES01,2,0.4,3.0,Regular,Positivo
0.46359062,0.45673925,0.06666667,0.45850927,0.62192,0.03931461,0.18835482,0.30553523,0.20403841,0.6841796,0.55291843,0.6172638,0.13333233,0.06666667,0.644991,0.6400125,0.62877744,0.54454905,0.33136734,0.47165775,0.65082806,0.43203333,0.6647116,0.50371194,0.47832018,0.32697922,0.49500042,0.74174523,0.44330335,0.67690957,0.606094,0.5742279,0.56377363,0.5620721,0.06666667,0.63111985,0.4,0.51047415,0.39395386,0.5857515,0.56890804,0.6491469,0.51401275,0.61894816,0.45113257,0.33333334,0.5987075,0.44548526,0.2855801,0.5997964,0.5002213,0.66252124,0.31588128,0.49049312,0.693005,0.48138595,0.71549076,0.4650596,0.75193304,0.44461417,0.53274184,0.4992901,0.61945105,0.4141356,0.34278706,0.6148697,0.48051608,0.56816846,0.38387424,0.49206635,0.44873965,0.64988846,0.46265137,0.6122749,0.41987196,0.44096842,0.49474907,0.06666667,0.34083942,0.40075088,0.40962687,0.46044016,0.34072098,0.5093744,0.40330347,0.45410165,0.554664,0.3100672,0.5032978,0.3834446,0.31712914,0.46532655,0.3710198,0.49979103,0.4873812,0.65439373,0.6533719,0.64788073,0.40260178,0.7008849,ES01,2,0.4,3.0,Regular,Positivo
0.46327376,0.4554427,0.04347826,0.4713157,0.62186885,0.041473113,0.21199533,0.2836825,0.19186887,0.6854523,0.5616976,0.49443278,0.1434102,0.13043478,0.6299661,0.6648609,0.6700752,0.5350781,0.33405378,0.53085315,0.6580203,0.43973044,0.5759387,0.5339297,0.47808528,0.32700777,0.48748896,0.67262685,0.31882548,0.67232966,0.44172534,0.57458174,0.49075967,0.48370373,0.04347826,0.639024,0.4347826,0.5132182,0.3332837,0.5370069,0.40027863,0.6491469,0.63837546,0.6206227,0.40430626,0.2173913,0.59870356,0.42536682,0.32123238,0.59989154,0.70674425,0.6571807,0.41802981,0.50079334,0.5145893,0.5133423,0.6249159,0.4621276,0.694882,0.44758186,0.49779168,0.5031814,0.6144118,0.48503253,0.33407202,0.6265398,0.5119263,0.5684135,0.32970598,0.43420824,0.36948824,0.61755383,0.4690754,0.63311005,0.44054332,0.392679,0.500546,0.13043478,0.3436288,0.3189172,0.36976063,0.4617072,0.56573045,0.51869285,0.3948752,0.42722696,0.3888093,0.4808279,0.4249844,0.3798828,0.31600168,0.47382513,0.33247077,0.4807124,0.48729828,0.6572367,0.5057539,0.5566046,0.54817355,0.6989715,ES01,2,0.4,3.0,Regular,Positivo
0.46206802,0.4527255,0.0625,0.20274322,0.61685085,0.29163358,0.12824915,0.18230247,0.14339706,0.6258736,0.60297096,0.50019425,0.34994543,0.0625,0.57507575,0.65805453,0.30484438,0.55459726,0.4144425,0.55688703,0.636453,0.30430654,0.6607128,0.55847627,0.4772931,0.33960876,0.55545324,0.64550394,0.5428248,0.4480224,0.62149554,0.5480285,0.6782123,0.46954882,0.125,0.6747546,0.625,0.5274316,0.26453364,0.59397244,0.5014595,0.6124106,0.5720175,0.52567214,0.51663566,0.0625,0.5979236,0.46281388,0.49017507,0.5915484,0.38457486,0.68168104,0.5200377,0.5081613,0.55120856,0.51864564,0.613491,0.45427656,0.70412004,0.5274883,0.5658224,0.5407619,0.55721796,0.5869568,0.4055531,0.642169,0.509362,0.55331206,0.40646735,0.56182796,0.44383428,0.33311778,0.49206823,0.23710115,0.43555886,0.023383623,0.54347056,0.0625,0.35159296,0.46867993,0.4729828,0.4521974,0.45928237,0.6077909,0.42742962,0.43331805,0.2938235,0.34041828,0.25819984,0.63745075,0.3216786,0.63532484,0.32764366,0.29330915,0.48874894,0.54881036,0.23140341,0.5462124,0.61195534,0.6825307,ES01,2,0.4,3.0,Regular,Positivo
0.47152826,0.46351022,0.05,0.5851327,0.6140529,0.37993488,0.69501764,0.5293171,0.4267536,0.64122844,0.47775003,0.35288948,0.68102664,0.05,0.5260386,0.6931589,0.2560624,0.57094043,0.59376323,0.4743664,0.5091264,0.5304486,0.3195482,0.5101494,0.4822796,0.35323992,0.5592967,0.57446206,0.4175498,0.6535185,0.29152402,0.5752932,0.35095936,0.34971496,0.2,0.46253365,0.3,0.4846358,0.39135394,0.34873846,0.43278235,0.6124106,0.6190992,0.61326283,0.5464632,0.35,0.59414345,0.53960663,0.5892987,0.5944174,0.6949814,0.5569343,0.5739819,0.5154366,0.38832885,0.47884887,0.5172953,0.535009,0.6691715,0.57918847,0.38807073,0.4785763,0.62517256,0.68169314,0.4331829,0.57431656,0.44242677,0.55751485,0.55842704,0.6336842,0.40597597,0.642098,0.5294753,0.13592955,0.6883427,0.5174971,0.4865382,0.05,0.35831657,0.32695478,0.70752436,0.4666368,0.7673104,0.66506386,0.38625324,0.5567372,0.30524203,0.58048224,0.62124354,0.30112767,0.84602845,0.42716405,0.7298755,0.30887574,0.48581934,0.42467573,0.7156638,0.5341735,0.6556919,0.09791101,ES01,2,0.4,3.0,Regular,Positivo
0.47162423,0.4634903,0.074074075,0.58766586,0.6140644,0.37964305,0.6961638,0.5293133,0.42674685,0.6432276,0.47781602,0.57264036,0.6788284,0.074074075,0.5934685,0.6733381,0.30953002,0.5709513,0.5921314,0.4408148,0.50881636,0.5927242,0.58387125,0.5126497,0.48221496,0.35238975,0.55916727,0.65872306,0.37505618,0.65490544,0.47118208,0.5749607,0.49341893,0.33576345,0.037037037,0.4618733,0.4814815,0.48477402,0.32567653,0.5451618,0.47471258,0.6491469,0.591535,0.613557,0.4655534,0.2962963,0.5940039,0.5396497,0.4980069,0.5944116,0.46846482,0.5540118,0.39697042,0.5131945,0.47935927,0.44524014,0.5124991,0.53506565,0.6884069,0.579242,0.5555181,0.47801015,0.6251878,0.5100907,0.37694925,0.57118547,0.3982632,0.55706185,0.55959105,0.33286378,0.39298773,0.6405804,0.5340925,0.14231648,0.46677965,0.52228135,0.4861717,0.037037037,0.36054376,0.41444165,0.7011742,0.46623358,0.49441203,0.70734733,0.39248732,0.55666184,0.512407,0.33104593,0.42787945,0.4814469,0.8592883,0.4579316,0.74345595,0.29420707,0.4857969,0.42995614,0.3639023,0.53976816,0.47989187,0.09176211,ES01,2,0.4,3.0,Regular,Positivo
0.47561035,0.46804935,0.0625,0.6039601,0.61390424,0.38365132,0.69995415,0.5698424,0.5124809,0.627183,0.46442574,0.6209612,0.6746412,0.0625,0.5764708,0.6420929,0.39260992,0.5724529,0.58889747,0.45011035,0.45269662,0.6798114,0.47539428,0.5190262,0.4847272,0.35983828,0.55854523,0.6380678,0.52861845,0.6588393,0.5181338,0.5758656,0.49134022,0.49555594,0.0625,0.44091883,0.4375,0.47914085,0.33124396,0.5166722,0.53142816,0.6124106,0.5479778,0.62272745,0.46974716,0.25,0.5929795,0.5402148,0.5144269,0.59448,0.42882723,0.38266352,0.43943724,0.52962214,0.53350633,0.44895712,0.5081974,0.53592163,0.6777291,0.57806325,0.5666983,0.4757512,0.62924355,0.5428513,0.3769744,0.56227344,0.3812272,0.56026685,0.5630706,0.5715996,0.41313115,0.5896402,0.5291895,0.091725126,0.5448822,0.53823394,0.48408565,0.125,0.38806537,0.4400032,0.6046503,0.46520182,0.70382327,0.67105126,0.40301135,0.5566509,0.3170204,0.33479714,0.36818904,0.48249504,0.8644246,0.49982816,0.60438806,0.33426422,0.48556265,0.44707003,0.3192233,0.2801712,0.53556794,0.07597225,ES01,2,0.4,3.0,Regular,Positivo
0.47629675,0.4686543,0.0625,0.58309287,0.6129792,0.40503982,0.62838477,0.5674064,0.50648403,0.6814799,0.46521658,0.6785871,0.5903914,0.0625,0.6036356,0.59719044,0.3103146,0.5723872,0.18048136,0.4684209,0.4558502,0.69566077,0.6412775,0.47903827,0.4852508,0.32835063,0.547476,0.68284005,0.36922053,0.64876074,0.5523319,0.5477788,0.52295977,0.61221004,0.0625,0.44389522,0.375,0.48026004,0.4485361,0.66810805,0.6582018,0.6124106,0.4089648,0.62183446,0.44010818,0.3125,0.59373575,0.5383693,0.3885561,0.5936803,0.6016697,0.378124,0.4213294,0.5949464,0.639907,0.49775887,0.6699356,0.5335281,0.6820109,0.57289654,0.61439615,0.4788732,0.62766033,0.42162347,0.362767,0.57482135,0.35852522,0.5383843,0.56144404,0.4332162,0.4428187,0.5684081,0.5336965,0.6984931,0.39781663,0.51556563,0.4870085,0.125,0.39280033,0.4298135,0.8199509,0.4664756,0.5307013,0.6253993,0.41562137,0.5483396,0.3715726,0.5463314,0.5283685,0.37794274,0.57628727,0.6895274,0.8158261,0.34867877,0.4858655,0.66661483,0.5989874,0.21201105,0.52539146,0.38895628,ES01,2,0.4,3.0,Regular,Positivo
0.4783204,0.471701,0.04761905,0.57612765,0.6131161,0.40205055,0.61628646,0.5765613,0.5296926,0.6818492,0.46244758,0.019899437,0.5825563,0.04761905,0.3669355,0.67355466,0.19582954,0.5727941,0.14433375,0.48904446,0.4349334,0.71228266,0.27690107,0.4929684,0.48632964,0.32819915,0.5453693,0.5307462,0.7397044,0.64976627,0.44276616,0.5440066,0.51813287,0.6064686,0.04761905,0.43956456,0.6666667,0.47936857,0.3718813,0.4379713,0.4640979,0.6124106,0.5988375,0.62260586,0.64145505,0.14285715,0.59395427,0.5383693,0.9262711,0.5934668,0.6405895,0.34162816,0.46706522,0.60790193,0.30058393,0.50618494,0.29582593,0.5336202,0.5937718,0.57536685,0.2215446,0.4793907,0.62848705,0.62940717,0.49098548,0.5703165,0.35182953,0.5370308,0.5626541,0.828145,0.41919768,0.5627192,0.5371614,0.7258046,0.7110306,0.5170941,0.48689792,0.04761905,0.39927107,0.3399539,0.9125455,0.4684137,0.79196215,0.53140265,0.34381992,0.5482534,0.2304396,0.5021709,0.5332267,0.6931879,0.5664813,0.5485272,0.8939638,0.32264522,0.48595345,0.6694508,0.7175237,0.18500869,0.46572322,0.41464344,ES01,2,0.4,3.0,Regular,Positivo
0.47562006,0.46936527,0.055555556,0.5837358,0.6140237,0.38067004,0.68413687,0.56274325,0.4953461,0.6407541,0.46667254,0.35076788,0.66565853,0.11111111,0.67190146,0.7643051,0.19219802,0.57209086,0.5023542,0.48516667,0.46911827,0.66836786,0.5778632,0.54986,0.48448128,0.35368726,0.55624914,0.62714577,0.3467493,0.6547526,0.3173916,0.5705913,0.40135092,0.42639396,0.055555556,0.4460523,0.3888889,0.48088306,0.2179885,0.26999557,0.22363608,0.7172704,0.7235396,0.62287575,0.39155966,0.2777778,0.59397924,0.5396637,0.41168645,0.5940798,0.633022,0.35873064,0.32310995,0.55099714,0.21372877,0.4573522,0.21852067,0.53529716,0.672217,0.5792291,0.6200464,0.4791932,0.62755466,0.559671,0.3797524,0.5671021,0.36393562,0.5566652,0.5611665,0.41242382,0.2901086,0.58523977,0.5338054,0.43037227,0.46123263,0.5222801,0.48610666,0.11111111,0.3894019,0.3634798,0.8547894,0.46955645,0.68168455,0.77528954,0.3640492,0.55565333,0.5624443,0.54456884,0.40669024,0.63686997,0.8057328,0.31754127,0.83945537,0.28991866,0.48583898,0.57273996,0.17203878,0.2227943,0.37700027,0.1480205,ES01,2,0.4,3.0,Regular,Positivo
0.47638667,0.4685494,0.055555556,0.5907798,0.613776,0.38679236,0.7005078,0.5670838,0.50569916,0.6399367,0.46528497,0.66268593,0.67412305,0.11111111,0.6812561,0.71814495,0.31343344,0.57219386,0.5653289,0.5306551,0.46467385,0.5827555,0.71209145,0.53431994,0.48466074,0.3566051,0.5580412,0.6938582,0.3342971,0.6568846,0.5567445,0.57429165,0.4446963,0.27552667,0.055555556,0.44314432,0.3888889,0.4804121,0.30658498,0.5477231,0.38786486,0.6841968,0.6453322,0.62354755,0.36161718,0.33333334,0.59382385,0.54015553,0.24176301,0.5944074,0.44633225,0.347388,0.8782892,0.55017304,0.4630459,0.5128452,0.25619268,0.5358921,0.7342587,0.57583404,0.5937528,0.47714218,0.6284385,0.52462834,0.2967711,0.5663842,0.44235358,0.55775857,0.5621342,0.23229462,0.31873402,0.5862874,0.524963,0.19931515,0.31392407,0.5329181,0.48560497,0.055555556,0.39210367,0.47465563,0.5025139,0.46770006,0.668108,0.80060154,0.99769247,0.5564374,0.6434119,0.97189313,0.49832857,0.64830947,0.8647259,0.70122516,0.6022613,0.31514314,0.48579818,0.505688,0.25649092,0.21073769,0.95948005,0.07339567,ES01,2,0.4,3.0,Regular,Positivo
0.47790986,0.46954086,0.055555556,0.59069735,0.61393166,0.38297147,0.7005358,0.5730689,0.52062047,0.6290293,0.4635131,0.07159155,0.6734669,0.11111111,0.7805964,0.88509494,0.3810724,0.57189214,0.5839336,0.51747394,0.47722533,0.6370935,0.30016717,0.54440516,0.48512438,0.36528948,0.55844754,0.6710256,0.19467232,0.6538158,0.11073312,0.5755999,0.27027968,0.17418487,0.055555556,0.4398444,0.2777778,0.47999948,0.11822255,0.08914744,0.03776761,0.82668346,0.8111832,0.62292206,0.3090866,0.44444445,0.5938436,0.5400702,0.5881154,0.5944272,0.8389906,0.37308013,0.4193349,0.54976505,0.051622357,0.49229923,0.09747691,0.53600645,0.7519879,0.5758006,0.5202291,0.47835767,0.6276863,0.64072365,0.3281745,0.57380706,0.41380465,0.55983573,0.55901724,0.21907622,0.15053545,0.5725062,0.5259498,0.102381356,0.6856387,0.5201936,0.48724684,0.055555556,0.39498398,0.16693434,0.64018774,0.4669484,0.85767055,0.7096932,0.31076634,0.556031,0.16304627,0.6886192,0.58836824,0.6459257,0.8717064,0.07493852,0.6820204,0.35078686,0.4858245,0.4594821,0.27134427,0.21005324,0.5553939,0.07192877,ES01,4,0.6,4.5,Excelente,Positivo
0.48232347,0.47987607,0.071428575,0.5514251,0.6152052,0.3481076,0.702325,0.5865858,0.5573547,0.58826244,0.45942727,0.16932976,0.68243414,0.071428575,0.7786732,0.8550206,0.06342654,0.57267094,0.587465,0.425618,0.44163108,0.7468086,0.5834566,0.49062523,0.4874082,0.3885831,0.56081456,0.6695919,0.2508425,0.6546922,0.10775379,0.57562405,0.17798264,0.4453624,0.071428575,0.43620232,0.21428572,0.4790031,0.1145451,0.123508826,0.12815426,0.8028918,0.7642666,0.62580174,0.2934489,0.5,0.5950843,0.5403382,0.42389923,0.5937415,0.7207179,0.19911903,0.26484773,0.5968803,0.08545181,0.44823655,0.10886753,0.53643715,0.72901195,0.57385254,0.70147395,0.4835132,0.62857985,0.58339894,0.33087546,0.56272495,0.2921744,0.5634358,0.5587817,0.22743897,0.18162835,0.57155967,0.55123353,0.06949683,0.46111614,0.50450104,0.48822954,0.071428575,0.40122193,0.17189622,0.98228294,0.4660329,0.89604014,0.8590134,0.3260325,0.55730695,0.45893553,0.5475618,0.40712535,0.46592757,0.9701271,0.40651563,0.9932638,0.36818165,0.48625806,0.38939887,0.19839391,0.07160801,0.34174356,0.04264186,ES01,4,0.6,4.5,Excelente,Positivo
0.47790805,0.47065488,0.06666667,0.622003,0.6157013,0.33265772,0.7106481,0.5748776,0.52528423,0.69208026,0.46301237,0.1977884,0.68060493,0.2,0.81123465,0.8549624,0.2520478,0.56878436,0.5327232,0.5005893,0.55487734,0.6770112,0.533539,0.51082814,0.4855875,0.3411377,0.554974,0.67531985,0.26637203,0.6755531,0.08095805,0.57476103,0.16388364,0.17637105,0.13333334,0.43895075,0.26666668,0.47952896,0.08932247,0.07975778,0.051945418,0.82668346,0.80201006,0.6272609,0.22361419,0.26666668,0.59682465,0.53966165,0.121865384,0.59951967,0.82836473,0.5260971,0.41018704,0.58563393,0.054186486,0.50300175,0.07983977,0.53543675,0.68073064,0.58962274,0.5914523,0.47878888,0.6351406,0.4413816,0.3324961,0.6111354,0.37863675,0.5645433,0.52340764,0.5378788,0.15557525,0.5820661,0.52828074,0.50411534,0.46265617,0.58331203,0.4867838,0.06666667,0.38983735,0.18515131,0.6979796,0.46737838,0.87741464,0.8400316,0.3214617,0.55399054,0.25758976,0.81046724,0.29392964,0.5048032,0.7602021,0.51632935,0.76187193,0.26589745,0.4859314,0.65322024,0.071596704,0.23392771,0.5396501,0.16954868,ES01,4,0.6,4.5,Excelente,Positivo
0.47924578,0.47215584,0.05882353,0.61495596,0.61587244,0.3270205,0.72269815,0.5808441,0.54120725,0.6693467,0.46115994,0.5151897,0.69494104,0.05882353,0.8075235,0.7532174,0.26177913,0.5677617,0.6193483,0.47652128,0.5692029,0.72840166,0.8313797,0.561906,0.4860325,0.36771664,0.5581941,0.76568955,0.40741074,0.6738026,0.28355923,0.578491,0.32914466,0.26839077,0.11764706,0.43569425,0.23529412,0.4788359,0.28064156,0.32515052,0.19732234,0.8028918,0.7347218,0.62746763,0.1257337,0.4117647,0.59710115,0.5400795,0.47495508,0.5995359,0.48812932,0.51826835,0.1181947,0.53901076,0.24039277,0.43948394,0.23719409,0.5362333,0.67221177,0.5895158,0.6359489,0.48058912,0.63439894,0.16591415,0.19261338,0.6157229,0.35583344,0.56939566,0.51541066,0.4146459,0.15938121,0.570988,0.5271395,0.21869911,0.088147044,0.57427204,0.48839447,0.11764706,0.38897502,0.23475222,0.72514695,0.46859682,0.6609762,0.5966327,0.3673544,0.55591804,0.32860586,0.24432437,0.5360005,0.52311444,0.8908039,0.4651365,0.7426052,0.27459773,0.48608512,0.5622726,0.272376,0.17600682,0.23881291,0.058259886,ES01,4,0.6,4.5,Excelente,Positivo
0.46118212,0.45204276,0.14285715,0.63497406,0.5906992,0.58291256,0.7251113,0.08081261,0.0998484,0.7299996,0.67751384,0.3991339,0.66783506,0.071428575,0.7981289,0.752693,0.19852446,0.006789328,0.6170862,0.3773972,0.6817703,0.06339308,0.80333966,0.3839408,0.4768646,0.3103431,0.5409326,0.7782177,0.3580723,0.6560325,0.3866801,0.57604617,0.48444173,0.25716713,0.071428575,0.79884875,0.5,0.55327713,0.40660924,0.33300444,0.19377862,0.8028918,0.7362203,0.61796373,0.14239965,0.071428575,0.5992061,0.353678,0.13204277,0.6016339,0.7122097,0.71774036,0.16216236,0.61375237,0.2751234,0.4866885,0.30723637,0.41914216,0.6918324,0.56933755,0.6628873,0.55602777,0.60788476,0.16476142,0.19319308,0.66428375,0.31824955,0.56615245,0.012164344,0.54464406,0.1705337,0.562575,0.50361,0.09889454,0.11748954,0.6236401,0.5478589,0.14285715,0.33364353,0.24460962,0.20118774,0.45051497,0.7381166,0.56660694,0.36821935,0.13898912,0.30482304,0.43338215,0.7770035,0.64652807,0.33119142,0.6129604,0.3583902,0.22798105,0.4938568,0.70297766,0.6188021,0.44436097,0.32314855,0.6828907,ES01,4,0.6,4.5,Excelente,Positivo
0.46359062,0.45673925,0.11764706,0.45850927,0.62192,0.03931461,0.18835482,0.30553523,0.20403841,0.6841796,0.55291843,0.3943337,0.13333233,0.05882353,0.8193983,0.81724447,0.62877744,0.54454905,0.33136734,0.47165775,0.65082806,0.43203333,0.7437865,0.50371194,0.47832018,0.32697922,0.49500042,0.7762149,0.25618672,0.67690957,0.18213017,0.5742279,0.29235178,0.2944727,0.05882353,0.63111985,0.47058824,0.51047415,0.22531004,0.22854954,0.13460177,0.82668346,0.76144326,0.61894816,0.17603639,0.1764706,0.5987075,0.44548526,0.4733716,0.5997964,0.83463573,0.66252124,0.3024518,0.49049312,0.17967331,0.48138595,0.2850416,0.4650596,0.7368481,0.44461417,0.70750517,0.4992901,0.61945105,0.25421643,0.22944947,0.6148697,0.48051608,0.56816846,0.38387424,0.5212473,0.16490376,0.64988846,0.46265137,0.6122749,0.22456883,0.44096842,0.49474907,0.11764706,0.34083942,0.1863847,0.40962687,0.46044016,0.73376095,0.8112555,0.34148875,0.45410165,0.36016288,0.6141447,0.609897,0.41912383,0.31712914,0.18987522,0.3710198,0.49979103,0.4873812,0.65439373,0.42745972,0.64788073,0.5038548,0.7008849,ES01,4,0.6,4.5,Excelente,Positivo
0.46327376,0.4554427,0.2,0.4713157,0.62186885,0.041473113,0.21199533,0.2836825,0.19186887,0.6854523,0.5616976,0.34201372,0.1434102,0.06666667,0.7925265,0.7643543,0.6700752,0.5350781,0.33405378,0.53085315,0.6580203,0.43973044,0.74492615,0.5339297,0.47808528,0.32700777,0.48748896,0.7667931,0.20086168,0.67232966,0.3168122,0.57458174,0.50792354,0.20087679,0.06666667,0.639024,0.33333334,0.5132182,0.302969,0.1893055,0.09055269,0.8028918,0.7814948,0.6206227,0.1734388,0.26666668,0.59870356,0.42536682,0.07819118,0.59989154,0.8103324,0.6571807,0.28059185,0.50079334,0.24327703,0.5133423,0.41620475,0.4621276,0.6909962,0.44758186,0.7076963,0.5031814,0.6144118,0.19238952,0.23010916,0.6265398,0.5119263,0.5684135,0.32970598,0.17442551,0.18868455,0.61755383,0.4690754,0.63311005,0.19286537,0.392679,0.500546,0.06666667,0.3436288,0.22962582,0.36976063,0.4617072,0.79048693,0.74775326,0.3632277,0.42722696,0.18969736,0.5540439,0.62045217,0.5814943,0.31600168,0.54532695,0.33247077,0.4807124,0.48729828,0.6572367,0.4376616,0.5566046,0.47189283,0.6989715,ES01,4,0.6,4.5,Excelente,Positivo
0.46206802,0.4527255,0.071428575,0.20274322,0.61685085,0.29163358,0.12824915,0.18230247,0.14339706,0.6258736,0.60297096,0.08493038,0.34994543,0.071428575,0.78304017,0.8474596,0.30484438,0.55459726,0.4144425,0.55688703,0.636453,0.30430654,0.5173726,0.55847627,0.4772931,0.33960876,0.55545324,0.6526043,0.25086096,0.4480224,0.16783154,0.5480285,0.42226163,0.52332914,0.071428575,0.6747546,0.5714286,0.5274316,0.1771905,0.08356316,0.053790495,0.8028918,0.8009087,0.52567214,0.2870289,0.14285715,0.5979236,0.46281388,0.5739409,0.5915484,0.7678098,0.68168104,0.34437734,0.5081613,0.07148461,0.51864564,0.17380215,0.45427656,0.6932174,0.5274883,0.7540295,0.5407619,0.55721796,0.53986496,0.3635255,0.642169,0.509362,0.55331206,0.40646735,0.3067619,0.19058669,0.33311778,0.49206823,0.23710115,0.5133799,0.023383623,0.54347056,0.071428575,0.35159296,0.22611466,0.4729828,0.4521974,0.58419764,0.849979,0.3293629,0.43331805,0.30876708,0.56497973,0.5989449,0.70972073,0.3216786,0.019857049,0.32764366,0.29330915,0.48874894,0.54881036,0.27940992,0.5462124,0.42178008,0.6825307,ES01,4,0.6,4.5,Excelente,Positivo
0.47880262,0.4760019,0.06666667,0.59315926,0.22847067,0.6702381,0.5301262,0.5917585,0.57264394,0.55613506,0.4578244,0.097696714,0.56922615,0.06666667,0.732778,0.8649155,0.60429525,0.5382255,0.5663722,0.4725418,0.65602356,0.49186936,0.19678174,0.521865,0.4875258,0.4550355,0.4929767,0.6919228,0.199448,0.0779852,0.07577166,0.26232138,0.16401674,0.30179086,0.06666667,0.43498847,0.46666667,0.4759521,0.037428677,0.14529182,0.09198346,0.8028918,0.78080577,0.11430323,0.35917756,0.26666668,0.5152484,0.49782106,0.4112188,0.49231455,0.8317054,0.65033937,0.50675285,0.4583309,0.108318105,0.4678402,0.24873553,0.52902836,0.7729866,0.57265687,0.45407593,0.47491884,0.0030907784,0.64113253,0.3052675,0.5866258,0.5055081,0.4134244,0.5943672,0.22258553,0.1808775,0.55489683,0.48686296,0.70371026,0.7534856,0.5998286,0.4813398,0.06666667,0.4158947,0.07685093,0.3811527,0.48494157,0.6857685,0.6173807,0.32051313,0.5444071,0.17679887,0.6610251,0.09008608,0.25218695,0.3596262,0.122218624,0.31865513,0.5112975,0.4861701,0.6247284,0.12584181,0.6932149,0.6779981,0.63963,ES01,4,0.6,4.5,Excelente,Positivo
