HRV_LFHF-D-HRV_MSE,Gamma_F3-D-Gamma_C4,HRV_HF-D-vlf,bpm-D-vlf,HRV_RMSSD-D-HRV_MSE,HRV_PAS-D-HRV_MSE,hf-D-vlf,Fatigue-M-Engagement,lf-D-vlf,Gamma_FP1-D-Gamma_F4,p_total-D-lf,Alpha_FP1-D-Fatigue,HRV_VHF-D-vlf,Theta_FP1-D-Fatigue,Alpha_FP1-M-Engagement,Alpha_FP1-D-Engagement,breathingrate-D-HRV_MSE,Gamma_F3-D-Theta_FP1,p_total-D-HRV_LF,hf-D-lf,Alpha_FP1-M-Theta_FP1,Gamma_FP1-D-Alpha_FP1,Alpha_FP1-M-Gamma_F4,sad,HRV_PIP-D-HRV_PSS,Fatigue-D-Load,Alpha_FP1-D-Theta_FP1,Load,sdnn-D-HRV_MSE,HRV_HFn-D-HRV_MSE,p_total-D-hf,HRV_DFA-D-HRV_MSE,bpm-D-hf,HRV_HF-D-lf,Gamma_C4,HRV_S-D-hf,HRV_CSI-D-HRV_MSE,hr_mad-D-p_total,HRV_S-D-p_total,HRV_LFHF-D-hf,Fatigue-D-Theta_FP1,Load-D-Gamma_F4,HRV_LnHF-D-HRV_MSE,Fatigue-D-Alpha_FP1,LowBeta_FP1-D-LowBeta_F3,Alpha_FP1,HighBeta_C4,hr_mad-D-hf,Fatigue-D-Gamma_F4,HRV_LF-D-lf,HRV_TINN-D-hf,Gamma_C4-M-Fatigue,Gamma_F4-M-Engagement,Fatigue,bpm-D-lf,Alpha_FP1-M-Gamma_F3,bpm-D-HRV_MSE,Alpha_FP1-D-Gamma_FP1,HRV_TINN-D-lf,Gamma_F4-D-Theta_FP1,vlf-D-lf,HRV_LFHF-D-p_total,HRV_HF-D-hf,Theta_FP1,HRV_LFHF-D-lf,HRV_TINN-D-p_total,vlf-L,neutral,Gamma_F3,vlf-D-HRV_HF,Gamma_C3-D-Gamma_C4,angry,LowBeta_C3,Gamma_PZ-D-Fatigue,vlf-M-HRV_LFHF,HRV_LF-D-HRV_MSE,p_total-D-HRV_VHF,happy,Gamma_F4-D-Alpha_FP1,p_total-D-hr_mad,Engagement-D-Gamma_F4,HRV_VHF-D-HRV_MSE,Gamma_F4-D-Gamma_F3,Gamma_C3-D-LowBeta_C3,HRV_SampEn-D-HRV_MSE,HRV_LF-D-hf,HRV_LF-D-p_total,Theta_FP1-D-Gamma_F4,LowBeta_FP2-D-HighBeta_FP1,Gamma_F4-D-Gamma_FP2,Alpha_FP1-D-Alpha_F3,LowBeta_C4-D-HighBeta_C4,Gamma_C3,Gamma_F3-D-Alpha_FP2,Alpha_FP1-D-Gamma_C4,p_total-D-HRV_RMSSD,Gamma_F3-D-LowBeta_FP1,LowBeta_C4,Gamma_C3-M-Gamma_C4,Gamma_F4-D-Engagement,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.46320558,0.40198475,0.903296,0.8881282,0.463207,0.46320617,0.85241574,0.743685,0.69871354,0.3337186,0.46320564,0.5588387,0.83679926,0.57862216,0.19358985,0.12892061,0.4632073,0.31606355,0.46289036,0.46320614,0.82171375,0.18137993,0.8941956,0.34545454,0.16984032,0.7083962,0.40511996,0.37372255,0.4632074,0.46320623,0.4477627,0.46320635,0.46320614,0.44999292,0.3483872,0.46320614,0.46320653,0.46320614,0.46320614,0.46320614,0.65129,0.63484955,0.53679353,0.70996386,0.24510315,0.121525094,0.29278126,0.46320614,0.49958503,0.4499641,0.46320614,0.25928855,0.481244,0.7229095,0.44749612,0.6138774,0.46320638,0.9326783,0.44921947,0.33516034,0.45842114,0.46320614,0.46320614,0.51490206,0.4546065,0.46320614,0.22016512,0.25454545,0.5626481,0.45122772,0.37609047,0.018181818,0.6542991,0.66236687,0.45269272,0.46320748,0.45087683,0.018181818,0.32533053,0.46280143,0.62295026,0.4632062,0.5530966,0.4622107,0.46320698,0.46320614,0.46320614,0.41895482,0.19609417,0.9358328,0.23477393,0.105741106,0.5798721,0.1617608,0.8043479,0.46306726,0.46196562,0.56855154,0.47398466,0.5226264,DJ03,3,0.3,2.75,Regular,Positivo
0.4632028,0.36984205,0.38086447,0.36661425,0.46320534,0.46320516,0.38026208,0.7990059,0.4101698,0.33681148,0.46320564,0.6470638,0.42379105,0.66449136,0.54493386,0.6812877,0.4632059,0.4755352,0.46289042,0.46320614,0.3628331,0.8502158,0.9361018,0.05263158,0.27011445,0.7371728,0.41137168,0.3718728,0.4632057,0.46320575,0.44775334,0.46320564,0.46320614,0.44999292,0.066314675,0.46320614,0.46320564,0.46320614,0.46320614,0.46320614,0.29511443,0.65094256,0.53679496,0.43672183,0.98153365,0.58377385,0.33575585,0.46320614,0.7392097,0.4499641,0.46320614,0.10937936,0.054230634,0.7299038,0.44749612,0.4417626,0.4632057,0.30266932,0.44921947,0.9014655,0.45842588,0.46320614,0.46320614,0.62453663,0.4546065,0.46320614,0.55263746,0.7368421,0.504641,0.45122775,0.33212382,0.05263158,0.3853942,0.6318251,0.45269278,0.46320665,0.4508764,0.05263158,0.9259292,0.46280152,0.8026723,0.46320674,0.9420683,0.46225774,0.46320605,0.46320614,0.46320614,0.34626678,0.8844778,0.67278796,0.91728663,0.84183294,0.50918794,0.44112584,0.31644824,0.46306762,0.41912657,0.17315476,0.73759353,0.070661396,DJ03,4,-0.1,4.75,Excelente,Negativo
0.4632026,0.35188407,0.38086447,0.36661425,0.4632054,0.46320555,0.38026208,0.80937725,0.4101698,0.3206828,0.46320564,0.6519213,0.42379105,0.6680783,0.5670756,0.69859654,0.4632059,0.49694076,0.4628904,0.46320614,0.3543173,0.9016164,0.9636847,0.45238096,0.6458012,0.74367446,0.40809402,0.37282228,0.4632057,0.46320626,0.44779992,0.46320587,0.46320614,0.44999292,0.025627907,0.46320614,0.4632059,0.46320614,0.46320614,0.46320614,0.25386864,0.6521449,0.53679454,0.38713482,0.5753832,0.606918,0.15396915,0.46320614,0.75437057,0.4499641,0.46320614,0.06035387,0.023530582,0.7505236,0.44749612,0.43629158,0.463206,0.2921306,0.44921947,0.9611579,0.45844758,0.46320614,0.46320614,0.62751,0.4546065,0.46320614,0.59244454,0.45238096,0.49206302,0.45122784,0.30519727,0.023809524,0.44763651,0.62687117,0.4526928,0.46320587,0.45087638,0.023809524,0.9770541,0.4628013,0.8174566,0.46320623,0.9734073,0.48477378,0.46320632,0.46320614,0.46320614,0.34424496,0.5494817,0.77125704,0.72666085,0.7937734,0.5040413,0.5161492,0.2863091,0.46306723,0.49339026,0.08289092,0.8129544,0.026488986,DJ03,4,-0.1,4.75,Excelente,Negativo
0.4632027,0.36380354,0.38086447,0.36661425,0.46320528,0.46320537,0.38026208,0.7215868,0.4101698,0.31097844,0.46320564,0.64855003,0.42379105,0.6716059,0.58852917,0.6812155,0.46320593,0.5105913,0.4628903,0.46320614,0.3432383,0.5510241,0.7761304,0.5135135,0.4601707,0.78619856,0.43682545,0.36573628,0.46320564,0.46320632,0.4479512,0.46320602,0.46320614,0.44999292,0.110521056,0.46320614,0.4632059,0.46320614,0.46320614,0.46320614,0.21018887,0.64937663,0.5367946,0.42251897,0.35842356,0.61126995,0.3049681,0.46320614,0.70569813,0.4499641,0.46320614,0.16674563,0.18812114,0.6927072,0.44749612,0.41931087,0.46320596,0.37276915,0.44921947,0.86548847,0.45842564,0.46320614,0.46320614,0.6365211,0.4546065,0.46320614,0.55367345,0.3783784,0.5426966,0.45122778,0.34347528,0.027027028,0.45723557,0.64565444,0.45269278,0.4632062,0.4508764,0.027027028,0.84216416,0.46280134,0.7788963,0.4632062,0.8678581,0.46490294,0.46320638,0.46320614,0.46320614,0.34731567,0.40947568,0.91609883,0.40477613,0.82095885,0.52568674,0.5455634,0.31369448,0.46306726,0.45816574,0.16459751,0.6713386,0.16350932,DJ03,4,-0.1,4.75,Excelente,Negativo
0.4632026,0.3788064,0.38086447,0.36661425,0.46320525,0.4632056,0.38026208,0.6595442,0.4101698,0.31684244,0.46320564,0.6442403,0.42379105,0.67253804,0.5941213,0.67725545,0.46320567,0.5353329,0.4628902,0.46320614,0.33729196,0.44135597,0.63185745,0.041666668,0.72246176,0.7967244,0.4596568,0.36158928,0.46320543,0.46320608,0.44783974,0.46320528,0.46320614,0.44999292,0.20363209,0.46320614,0.4632057,0.46320614,0.46320614,0.46320614,0.19824979,0.64754087,0.53679496,0.4615678,0.34245294,0.6130535,0.48233008,0.46320614,0.6719032,0.4499641,0.46320614,0.27221683,0.31934127,0.6312291,0.44749612,0.4150204,0.4632058,0.41975272,0.44921947,0.79578555,0.45843828,0.46320614,0.46320614,0.64156586,0.4546065,0.46320614,0.5918032,0.7916667,0.5549216,0.45122778,0.3647915,0.041666668,0.47853065,0.6437772,0.4526928,0.46320668,0.45087624,0.041666668,0.7173375,0.4628013,0.74055177,0.46320677,0.75312936,0.4540051,0.4632063,0.46320614,0.46320614,0.34934482,0.3704681,0.930806,0.32209584,0.8446278,0.54154205,0.56279695,0.33170164,0.46306726,0.44733313,0.27559745,0.5869075,0.30174133,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320286,0.4013674,0.38086447,0.36661425,0.46320534,0.46320516,0.38026208,0.667507,0.4101698,0.34717545,0.46320564,0.6448649,0.42379105,0.6724513,0.59360427,0.68121266,0.4632065,0.52913165,0.4628902,0.46320614,0.33745342,0.4003479,0.47480923,0.5,0.43161917,0.79253983,0.45655173,0.36209616,0.46320567,0.46320584,0.4477748,0.46320572,0.46320614,0.44999292,0.33003157,0.46320614,0.4632057,0.46320614,0.46320614,0.46320614,0.1993656,0.6420296,0.5367949,0.45630124,0.36588806,0.6146509,0.41144073,0.46320614,0.57331836,0.4499641,0.46320614,0.32784173,0.4599014,0.63559955,0.44749612,0.41330105,0.46320575,0.4456235,0.44921947,0.63067013,0.45843077,0.46320614,0.46320614,0.6412027,0.4546065,0.46320614,0.5533781,0.0121951215,0.5588289,0.45122775,0.3863777,0.23170732,0.50247055,0.65314084,0.45269278,0.46320668,0.45087627,0.23170732,0.5589805,0.46280128,0.6492328,0.46320656,0.57940006,0.44086152,0.46320602,0.46320614,0.46320614,0.3555205,0.28687933,0.887144,0.3346458,0.84067756,0.5598511,0.5617625,0.35249835,0.46306723,0.44264293,0.2250699,0.5045863,0.49089187,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320325,0.40383646,0.38086447,0.36661425,0.46320525,0.46320558,0.38026208,0.7664056,0.4101698,0.36007637,0.46320564,0.6472014,0.42379105,0.66729134,0.56214064,0.70351875,0.46320578,0.49183846,0.4628905,0.46320614,0.34935793,0.6723479,0.673057,0.012987013,0.5934262,0.73305243,0.42182028,0.3691126,0.46320584,0.46320575,0.44780782,0.46320558,0.46320614,0.44999292,0.24633883,0.46320614,0.46320572,0.46320614,0.46320614,0.46320614,0.26321566,0.6461054,0.5367946,0.4354406,0.6803996,0.60676754,0.41904926,0.46320614,0.66985166,0.4499641,0.46320614,0.24785997,0.24429542,0.68407196,0.44749612,0.42416614,0.4632058,0.33926076,0.44921947,0.7353978,0.45842293,0.46320614,0.46320614,0.6318566,0.4546065,0.46320614,0.529836,0.7012987,0.53211623,0.45122778,0.38305745,0.012987013,0.46786156,0.64933175,0.45269278,0.46320626,0.4508769,0.24675325,0.7380561,0.46280152,0.7327675,0.46320605,0.75556684,0.46053767,0.46320632,0.46320614,0.46320614,0.35127294,0.30023494,0.5241418,0.7768298,0.7949609,0.5326127,0.44835842,0.34384063,0.46306762,0.4429271,0.26083854,0.57510275,0.32493797,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320283,0.40658185,0.38086447,0.36661425,0.46320522,0.46320602,0.38026208,0.75919735,0.4101698,0.3592169,0.46320564,0.6444511,0.42379105,0.665546,0.55136037,0.7169433,0.4632056,0.50328517,0.4628905,0.46320614,0.34789157,0.7791792,0.7561045,0.640625,0.88288724,0.705945,0.42417392,0.36854103,0.46320567,0.4632058,0.44778696,0.46320564,0.46320614,0.44999292,0.23138484,0.46320614,0.46320564,0.46320614,0.46320614,0.46320614,0.2833556,0.6482523,0.5367947,0.45980477,0.761802,0.6086162,0.26710367,0.46320614,0.7087179,0.4499641,0.46320614,0.27542165,0.15357819,0.6437478,0.44749612,0.42608547,0.46320575,0.31658465,0.44921947,0.8173568,0.45842865,0.46320614,0.46320614,0.6328337,0.4546065,0.46320614,0.5813209,0.296875,0.52346826,0.4512278,0.38359824,0.015625,0.45621666,0.6338441,0.45269284,0.46320608,0.45087653,0.015625,0.81805134,0.4628015,0.7542867,0.4632063,0.8264322,0.46491727,0.46320626,0.46320614,0.46320614,0.3487043,0.31455144,0.4787914,0.88378584,0.5369215,0.52540714,0.42928863,0.33982918,0.46306756,0.4420206,0.25514752,0.5915624,0.2566096,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320242,0.4093082,0.38086447,0.36661425,0.46320513,0.46320567,0.38026208,0.7232228,0.4101698,0.36240032,0.46320564,0.6395739,0.42379105,0.66451555,0.5449215,0.7266451,0.46320528,0.5243168,0.46289042,0.46320614,0.34338504,0.7587985,0.71997863,0.3220339,0.40035513,0.68726695,0.43625996,0.36585283,0.46320555,0.46320608,0.447796,0.4632058,0.46320614,0.44999292,0.24502066,0.46320614,0.46320572,0.46320614,0.46320614,0.46320614,0.2948484,0.6482373,0.5367947,0.49721134,0.80814314,0.6112856,0.34164408,0.46320614,0.71283305,0.4499641,0.46320614,0.33923846,0.16659334,0.57970613,0.44749612,0.42489725,0.46320584,0.32065558,0.44921947,0.8202469,0.4584349,0.46320614,0.46320614,0.6363884,0.4546065,0.46320614,0.579498,0.6101695,0.52400655,0.4512278,0.40259242,0.016949153,0.44561738,0.61943954,0.45269278,0.46320584,0.45087633,0.016949153,0.79377717,0.46280137,0.7386843,0.4632064,0.7977723,0.48463342,0.46320617,0.46320614,0.46320614,0.34861976,0.36206093,0.44391146,0.90860367,0.66408366,0.5036261,0.40768713,0.34037343,0.46306735,0.4356134,0.26718837,0.6103081,0.3074609,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320242,0.4050015,0.38086447,0.36661425,0.46320513,0.4632052,0.38026208,0.7407433,0.4101698,0.35631788,0.46320564,0.6451424,0.42379105,0.6675524,0.56369954,0.69875854,0.4632056,0.49952057,0.46289057,0.46320614,0.3473329,0.6104321,0.64274096,0.34545454,0.18835486,0.7399998,0.43029577,0.36713046,0.4632059,0.46320605,0.44780785,0.46320578,0.46320614,0.44999292,0.2675589,0.46320614,0.46320572,0.46320614,0.46320614,0.46320614,0.26013243,0.64580977,0.5367949,0.4539206,0.7806703,0.60496914,0.3877602,0.46320614,0.6629034,0.4499641,0.46320614,0.2779722,0.27879262,0.66063184,0.44749612,0.42337608,0.4632059,0.35484833,0.44921947,0.7230141,0.45843536,0.46320614,0.46320614,0.63390833,0.4546065,0.46320614,0.6214767,0.34545454,0.5368947,0.45122784,0.38632402,0.018181818,0.47744477,0.6486462,0.45269287,0.4632062,0.4508764,0.25454545,0.7043887,0.4628015,0.72184163,0.4632068,0.7283603,0.4589614,0.46320638,0.46320614,0.46320614,0.351703,0.38261238,0.5675528,0.76091313,0.6370082,0.5365696,0.4547069,0.34895203,0.46306777,0.4278808,0.32103363,0.5598832,0.35473228,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320242,0.39640287,0.38086447,0.36661425,0.4632051,0.46320534,0.38026208,0.69719213,0.4101698,0.33961773,0.46320564,0.6421984,0.42379105,0.66849786,0.5694431,0.69864446,0.46320575,0.53317773,0.46289033,0.46320614,0.3419841,0.6711716,0.74374646,0.1557377,0.25352943,0.7467742,0.4454575,0.36404684,0.46320546,0.46320602,0.44782788,0.4632055,0.46320614,0.44999292,0.19827719,0.46320614,0.4632056,0.46320614,0.46320614,0.46320614,0.24882078,0.64906794,0.5367951,0.4779384,0.6184287,0.6083844,0.36010793,0.46320614,0.7106877,0.4499641,0.46320614,0.2824791,0.19107072,0.61633074,0.44749612,0.4250946,0.46320575,0.33953518,0.44921947,0.8496642,0.45842376,0.46320614,0.46320614,0.63805884,0.4546065,0.46320614,0.5379291,0.5163934,0.52704126,0.45122775,0.37918103,0.008196721,0.46022025,0.6300168,0.45269275,0.46320656,0.45087633,0.30327868,0.8066428,0.46280146,0.76046914,0.46320665,0.8189274,0.47497007,0.46320626,0.46320614,0.46320614,0.34776962,0.29227677,0.67157143,0.69294816,0.93404514,0.5168338,0.4940992,0.33387423,0.4630675,0.45289463,0.12152332,0.62042177,0.23455569,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320257,0.39599144,0.3808645,0.36661425,0.4632056,0.4632065,0.38026208,0.66533566,0.41016984,0.3468086,0.46320564,0.6375719,0.42379108,0.6675343,0.563459,0.71465915,0.46320665,0.55893755,0.46289024,0.46320614,0.3374423,0.68168545,0.7050879,0.296875,0.1981245,0.7223196,0.45739257,0.3619573,0.463206,0.463207,0.44780302,0.46320593,0.46320614,0.44999292,0.19188948,0.46320614,0.46320632,0.46320614,0.46320614,0.46320614,0.2603469,0.64902556,0.53679425,0.5107024,0.53283584,0.6141089,0.17736734,0.46320614,0.71566945,0.4499641,0.46320614,0.33747968,0.19869375,0.55222124,0.44749612,0.42340383,0.4632065,0.33710733,0.44921947,0.85494757,0.4584219,0.46320614,0.46320614,0.64128715,0.4546065,0.46320614,0.41293526,0.296875,0.5253804,0.45122772,0.41377386,0.359375,0.41526055,0.60407084,0.45269272,0.46320635,0.45087615,0.015625,0.78858376,0.46280122,0.74497813,0.46320775,0.7896307,0.51975405,0.4632069,0.46320614,0.46320614,0.34761807,0.14350344,0.5690504,0.7692634,0.5657875,0.46100917,0.4778331,0.32881668,0.46306714,0.460979,0.16111131,0.6892984,0.28778717,DJ03,4,-0.1,4.75,Excelente,Negativo
0.4632028,0.36984205,0.38086447,0.36661425,0.46320534,0.46320516,0.38026208,0.7990059,0.4101698,0.33681148,0.46320564,0.6470638,0.42379105,0.66449136,0.54493386,0.6812877,0.4632059,0.4755352,0.46289042,0.46320614,0.3628331,0.8502158,0.9361018,0.015625,0.27011445,0.7371728,0.41137168,0.3718728,0.4632057,0.46320575,0.44775334,0.46320564,0.46320614,0.44999292,0.066314675,0.46320614,0.46320564,0.46320614,0.46320614,0.46320614,0.29511443,0.65094256,0.53679496,0.43672183,0.98153365,0.58377385,0.33575585,0.46320614,0.7392097,0.4499641,0.46320614,0.10937936,0.054230634,0.7299038,0.44749612,0.4417626,0.4632057,0.30266932,0.44921947,0.9014655,0.45842588,0.46320614,0.46320614,0.62453663,0.4546065,0.46320614,0.55263746,0.640625,0.504641,0.45122775,0.33212382,0.015625,0.3853942,0.6318251,0.45269278,0.46320665,0.4508764,0.296875,0.9259292,0.46280152,0.8026723,0.46320674,0.9420683,0.46225774,0.46320605,0.46320614,0.46320614,0.34626678,0.8844778,0.67278796,0.91728663,0.84183294,0.50918794,0.44112584,0.31644824,0.46306762,0.41912657,0.17315476,0.73759353,0.070661396,DJ03,4,-0.1,4.75,Excelente,Negativo
0.4632026,0.35188407,0.38086447,0.36661425,0.4632054,0.46320555,0.38026208,0.80937725,0.4101698,0.3206828,0.46320564,0.6519213,0.42379105,0.6680783,0.5670756,0.69859654,0.4632059,0.49694076,0.4628904,0.46320614,0.3543173,0.9016164,0.9636847,0.027027028,0.6458012,0.74367446,0.40809402,0.37282228,0.4632057,0.46320626,0.44779992,0.46320587,0.46320614,0.44999292,0.025627907,0.46320614,0.4632059,0.46320614,0.46320614,0.46320614,0.25386864,0.6521449,0.53679454,0.38713482,0.5753832,0.606918,0.15396915,0.46320614,0.75437057,0.4499641,0.46320614,0.06035387,0.023530582,0.7505236,0.44749612,0.43629158,0.463206,0.2921306,0.44921947,0.9611579,0.45844758,0.46320614,0.46320614,0.62751,0.4546065,0.46320614,0.59244454,0.8648649,0.49206302,0.45122784,0.30519727,0.027027028,0.44763651,0.62687117,0.4526928,0.46320587,0.45087638,0.027027028,0.9770541,0.4628013,0.8174566,0.46320623,0.9734073,0.48477378,0.46320632,0.46320614,0.46320614,0.34424496,0.5494817,0.77125704,0.72666085,0.7937734,0.5040413,0.5161492,0.2863091,0.46306723,0.49339026,0.08289092,0.8129544,0.026488986,DJ03,4,-0.1,4.75,Excelente,Negativo
0.4632027,0.36380354,0.38086447,0.36661425,0.46320528,0.46320537,0.38026208,0.7215868,0.4101698,0.31097844,0.46320564,0.64855003,0.42379105,0.6716059,0.58852917,0.6812155,0.46320593,0.5105913,0.4628903,0.46320614,0.3432383,0.5510241,0.7761304,0.640625,0.4601707,0.78619856,0.43682545,0.36573628,0.46320564,0.46320632,0.4479512,0.46320602,0.46320614,0.44999292,0.110521056,0.46320614,0.4632059,0.46320614,0.46320614,0.46320614,0.21018887,0.64937663,0.5367946,0.42251897,0.35842356,0.61126995,0.3049681,0.46320614,0.70569813,0.4499641,0.46320614,0.16674563,0.18812114,0.6927072,0.44749612,0.41931087,0.46320596,0.37276915,0.44921947,0.86548847,0.45842564,0.46320614,0.46320614,0.6365211,0.4546065,0.46320614,0.55367345,0.296875,0.5426966,0.45122778,0.34347528,0.015625,0.45723557,0.64565444,0.45269278,0.4632062,0.4508764,0.015625,0.84216416,0.46280134,0.7788963,0.4632062,0.8678581,0.46490294,0.46320638,0.46320614,0.46320614,0.34731567,0.40947568,0.91609883,0.40477613,0.82095885,0.52568674,0.5455634,0.31369448,0.46306726,0.45816574,0.16459751,0.6713386,0.16350932,DJ03,4,-0.1,4.75,Excelente,Negativo
0.4632026,0.3788064,0.38086447,0.36661425,0.46320525,0.4632056,0.38026208,0.6595442,0.4101698,0.31684244,0.46320564,0.6442403,0.42379105,0.67253804,0.5941213,0.67725545,0.46320567,0.5353329,0.4628902,0.46320614,0.33729196,0.44135597,0.63185745,0.016949153,0.72246176,0.7967244,0.4596568,0.36158928,0.46320543,0.46320608,0.44783974,0.46320528,0.46320614,0.44999292,0.20363209,0.46320614,0.4632057,0.46320614,0.46320614,0.46320614,0.19824979,0.64754087,0.53679496,0.4615678,0.34245294,0.6130535,0.48233008,0.46320614,0.6719032,0.4499641,0.46320614,0.27221683,0.31934127,0.6312291,0.44749612,0.4150204,0.4632058,0.41975272,0.44921947,0.79578555,0.45843828,0.46320614,0.46320614,0.64156586,0.4546065,0.46320614,0.5918032,0.91525424,0.5549216,0.45122778,0.3647915,0.016949153,0.47853065,0.6437772,0.4526928,0.46320668,0.45087624,0.016949153,0.7173375,0.4628013,0.74055177,0.46320677,0.75312936,0.4540051,0.4632063,0.46320614,0.46320614,0.34934482,0.3704681,0.930806,0.32209584,0.8446278,0.54154205,0.56279695,0.33170164,0.46306726,0.44733313,0.27559745,0.5869075,0.30174133,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320286,0.4013674,0.38086447,0.36661425,0.46320534,0.46320516,0.38026208,0.667507,0.4101698,0.34717545,0.46320564,0.6448649,0.42379105,0.6724513,0.59360427,0.68121266,0.4632065,0.52913165,0.4628902,0.46320614,0.33745342,0.4003479,0.47480923,0.02173913,0.43161917,0.79253983,0.45655173,0.36209616,0.46320567,0.46320584,0.4477748,0.46320572,0.46320614,0.44999292,0.33003157,0.46320614,0.4632057,0.46320614,0.46320614,0.46320614,0.1993656,0.6420296,0.5367949,0.45630124,0.36588806,0.6146509,0.41144073,0.46320614,0.57331836,0.4499641,0.46320614,0.32784173,0.4599014,0.63559955,0.44749612,0.41330105,0.46320575,0.4456235,0.44921947,0.63067013,0.45843077,0.46320614,0.46320614,0.6412027,0.4546065,0.46320614,0.5533781,0.8913044,0.5588289,0.45122775,0.3863777,0.02173913,0.50247055,0.65314084,0.45269278,0.46320668,0.45087627,0.02173913,0.5589805,0.46280128,0.6492328,0.46320656,0.57940006,0.44086152,0.46320602,0.46320614,0.46320614,0.3555205,0.28687933,0.887144,0.3346458,0.84067756,0.5598511,0.5617625,0.35249835,0.46306723,0.44264293,0.2250699,0.5045863,0.49089187,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320325,0.40383646,0.38086447,0.36661425,0.46320525,0.46320558,0.38026208,0.7664056,0.4101698,0.36007637,0.46320564,0.6472014,0.42379105,0.66729134,0.56214064,0.70351875,0.46320578,0.49183846,0.4628905,0.46320614,0.34935793,0.6723479,0.673057,0.02173913,0.5934262,0.73305243,0.42182028,0.3691126,0.46320584,0.46320575,0.44780782,0.46320558,0.46320614,0.44999292,0.24633883,0.46320614,0.46320572,0.46320614,0.46320614,0.46320614,0.26321566,0.6461054,0.5367946,0.4354406,0.6803996,0.60676754,0.41904926,0.46320614,0.66985166,0.4499641,0.46320614,0.24785997,0.24429542,0.68407196,0.44749612,0.42416614,0.4632058,0.33926076,0.44921947,0.7353978,0.45842293,0.46320614,0.46320614,0.6318566,0.4546065,0.46320614,0.529836,0.5,0.53211623,0.45122778,0.38305745,0.02173913,0.46786156,0.64933175,0.45269278,0.46320626,0.4508769,0.41304347,0.7380561,0.46280152,0.7327675,0.46320605,0.75556684,0.46053767,0.46320632,0.46320614,0.46320614,0.35127294,0.30023494,0.5241418,0.7768298,0.7949609,0.5326127,0.44835842,0.34384063,0.46306762,0.4429271,0.26083854,0.57510275,0.32493797,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320283,0.40658185,0.38086447,0.36661425,0.46320522,0.46320602,0.38026208,0.75919735,0.4101698,0.3592169,0.46320564,0.6444511,0.42379105,0.665546,0.55136037,0.7169433,0.4632056,0.50328517,0.4628905,0.46320614,0.34789157,0.7791792,0.7561045,0.5,0.88288724,0.705945,0.42417392,0.36854103,0.46320567,0.4632058,0.44778696,0.46320564,0.46320614,0.44999292,0.23138484,0.46320614,0.46320564,0.46320614,0.46320614,0.46320614,0.2833556,0.6482523,0.5367947,0.45980477,0.761802,0.6086162,0.26710367,0.46320614,0.7087179,0.4499641,0.46320614,0.27542165,0.15357819,0.6437478,0.44749612,0.42608547,0.46320575,0.31658465,0.44921947,0.8173568,0.45842865,0.46320614,0.46320614,0.6328337,0.4546065,0.46320614,0.5813209,0.02173913,0.52346826,0.4512278,0.38359824,0.02173913,0.45621666,0.6338441,0.45269284,0.46320608,0.45087653,0.41304347,0.81805134,0.4628015,0.7542867,0.4632063,0.8264322,0.46491727,0.46320626,0.46320614,0.46320614,0.3487043,0.31455144,0.4787914,0.88378584,0.5369215,0.52540714,0.42928863,0.33982918,0.46306756,0.4420206,0.25514752,0.5915624,0.2566096,DJ03,4,-0.1,4.75,Excelente,Negativo
0.46320242,0.4093082,0.38086447,0.36661425,0.46320513,0.46320567,0.38026208,0.7232228,0.4101698,0.36240032,0.46320564,0.6395739,0.42379105,0.66451555,0.5449215,0.7266451,0.46320528,0.5243168,0.46289042,0.46320614,0.34338504,0.7587985,0.71997863,0.47674417,0.40035513,0.68726695,0.43625996,0.36585283,0.46320555,0.46320608,0.447796,0.4632058,0.46320614,0.44999292,0.24502066,0.46320614,0.46320572,0.46320614,0.46320614,0.46320614,0.2948484,0.6482373,0.5367947,0.49721134,0.80814314,0.6112856,0.34164408,0.46320614,0.71283305,0.4499641,0.46320614,0.33923846,0.16659334,0.57970613,0.44749612,0.42489725,0.46320584,0.32065558,0.44921947,0.8202469,0.4584349,0.46320614,0.46320614,0.6363884,0.4546065,0.46320614,0.579498,0.26744187,0.52400655,0.4512278,0.40259242,0.22093023,0.44561738,0.61943954,0.45269278,0.46320584,0.45087633,0.011627907,0.79377717,0.46280137,0.7386843,0.4632064,0.7977723,0.48463342,0.46320617,0.46320614,0.46320614,0.34861976,0.36206093,0.44391146,0.90860367,0.66408366,0.5036261,0.40768713,0.34037343,0.46306735,0.4356134,0.26718837,0.6103081,0.3074609,DJ03,4,-0.1,4.75,Excelente,Negativo
