Gamma_F3-D-Gamma_F4,HRV_SampEn-D-HRV_MSE,neutral,sad,surprise,p_total-D-lf,Load,HRV_VHF-D-vlf,angry,fear,HRV_S-D-hr_mad,happy,breathingrate-D-HRV_MSE,ibi-D-HRV_MSE,bpm-D-vlf,Fatigue-M-Engagement,HRV_HF-D-vlf,Gamma_F4-D-Gamma_FP1,p_total-D-HRV_VHF,lf-D-vlf,Gamma_F3-D-Gamma_C4,HRV_RMSSD-D-HRV_MSE,bpm-D-HRV_MSE,Fatigue-D-Theta_FP1,hf-D-vlf,HRV_HF-D-HRV_MSE,HRV_DFA-D-HRV_MSE,Theta_FP1-D-Fatigue,HRV_LFHF-D-HRV_MSE,Gamma_F3-M-Gamma_F4,hr_mad-D-HRV_S,Alpha_FP1-D-Gamma_C4,p_total-D-breathingrate,Alpha_FP1,HRV_MadNN-D-HRV_MSE,HRV_HTI-D-HRV_MSE,HRV_LFHF-D-HRV_HF,HRV_LFHF-D-hf,Gamma_PZ-D-Gamma_F4,hf-M-HRV_HF,Theta_FP1-D-Gamma_F4,Gamma_PZ-D-Gamma_C4,Gamma_F4-D-Theta_FP1,LowBeta_F3-D-HighBeta_F3,Alpha_FP1-D-Engagement,LowBeta_FP1-M-Gamma_C4,Alpha_FP1-M-Engagement,HRV_LFHF-D-lf,vlf-M-HRV_LFHF,Theta_FP1,hf-D-HRV_VHF,Load-D-Gamma_F4,Alpha_FP1-M-Theta_FP1,HRV_HFn-D-HRV_MSE,p_total-D-hf,Gamma_C3-D-LowBeta_C3,Fatigue-D-Load,sdnn-D-HRV_S,hf-D-HRV_MSE,lf-D-HRV_MSE,Gamma_F3-M-Load,HRV_S-D-p_total,vlf-D-lf,HRV_RMSSD-D-HRV_CorrDim,lf-M-HRV_LFHF,Fatigue-D-Alpha_FP1,HRV_VHF-D-HRV_MSE,vlf-L,HRV_CVNN-D-HRV_pNN50,lf-M-HRV_VHF,vlf-D-hf,vlf-M-hf,HRV_CorrDim-D-HRV_MSE,HRV_LnHF-D-HRV_MSE,LowBeta_C3-D-Gamma_C4,hf-D-HRV_LF,HRV_RMSSD-D-HRV_DFA,Gamma_C4-M-Fatigue,Gamma_C4,Gamma_F4-D-Alpha_FP1,Fatigue-D-Engagement,LowBeta_F3-D-HighBeta_C3,Fatigue,hf-D-breathingrate,vlf-D-HRV_HF,lf-D-HRV_VHF,Alpha_FP1-M-Fatigue,vlf-M-HRV_LF,Gamma_F3-D-LowBeta_FP1,lf-D-HRV_LF,HRV_PAS-D-HRV_MSE,Alpha_FP1-M-Gamma_F3,LowBeta_C3-M-Gamma_C4,LowBeta_FP1-D-Gamma_F4,LowBeta_FP1-D-Gamma_C4,Gamma_F3-D-Theta_FP1,LowBeta_C3-D-Engagement,lf-M-HRV_HF,HRV_HF-D-lf,bpm-D-lf,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.32322803,0.56435233,0.45238096,0.023809524,0.023809524,0.45784262,0.45581073,0.3888362,0.023809524,0.023809524,0.35146698,0.45238096,0.2901077,0.36096174,0.36072785,0.5969348,0.37199786,0.883681,0.41078004,0.41209015,0.38450047,0.32442424,0.34133175,0.22634678,0.3785775,0.8347058,0.18070167,0.71565783,0.35136592,0.59496486,0.72233903,0.31643543,0.39338195,0.6455953,0.29658937,0.44406956,0.3897432,0.45784262,0.22961316,0.54833376,0.23793042,0.29820108,0.7513927,0.55945694,0.6153924,0.6813152,0.6668081,0.44791397,0.7036556,0.5856767,0.38858807,0.6592316,0.39777854,0.4513113,0.61386466,0.44607094,0.86464053,0.6395193,0.27634057,0.34728724,0.57561344,0.45784262,0.870554,0.36274844,0.3984946,0.45303532,0.7879434,0.6962603,0.24367835,0.5803821,0.8718238,0.5566538,0.60131705,0.7537577,0.2817305,0.2336814,0.5528939,0.29961818,0.25027713,0.6768458,0.6623831,0.58944833,0.6339185,0.3374839,0.5035618,0.4276907,0.4320138,0.90787476,0.4376039,0.32595667,0.38399756,0.39663538,0.70563835,0.21402046,0.19217345,0.4588684,0.31523278,0.5522943,0.44256827,0.439669,DJ01,4,-0.3,4.5,Excelente,Negativo
0.367498,0.34902468,0.7916667,0.041666668,0.041666668,0.45784262,0.46119708,0.3888362,0.041666668,0.041666668,0.3686816,0.041666668,0.7315874,0.3133021,0.36072785,0.6055065,0.37199786,0.73021233,0.4121076,0.41209015,0.4043929,0.34765288,0.3191475,0.227835,0.3785775,0.6879811,0.32821134,0.7152371,0.38334316,0.46133608,0.6398751,0.3348652,0.25041345,0.64702654,0.40438953,0.37861115,0.39963958,0.45784262,0.30557913,0.60403174,0.31243148,0.32759494,0.5604863,0.5370105,0.6198143,0.57175493,0.666317,0.44791397,0.5468535,0.58144826,0.39321756,0.60625666,0.39824757,0.3182875,0.38521114,0.43452987,0.8580446,0.5626823,0.3482321,0.3289763,0.5744682,0.45784262,0.6606075,0.37406456,0.40393373,0.4484085,0.69460964,0.6431227,0.2993932,0.4934571,0.5119909,0.48046947,0.60469997,0.7395343,0.35469687,0.27366975,0.39632422,0.3506089,0.37940037,0.52911156,0.6617201,0.63122743,0.637787,0.2598335,0.41672698,0.42776573,0.4313938,0.67601365,0.43347937,0.31651387,0.24418597,0.39511338,0.5796469,0.31094712,0.29684374,0.4524321,0.3521999,0.44863358,0.44256827,0.439669,DJ01,4,-0.3,4.5,Excelente,Negativo
0.32275495,0.5906669,0.6166667,0.31666666,0.016666668,0.45784262,0.53580767,0.3888362,0.016666668,0.016666668,0.34984595,0.016666668,0.35336024,0.2888738,0.36072785,0.71521276,0.37199786,0.67055184,0.4340915,0.41209015,0.40656626,0.33018148,0.348707,0.3135224,0.3785775,0.42004132,0.27018386,0.689643,0.43710208,0.6484464,0.7307016,0.32719263,0.6654806,0.6399593,0.3355522,0.32513186,0.43100622,0.45784262,0.22521567,0.6181151,0.2598845,0.35246718,0.67973924,0.51976216,0.6449134,0.7205007,0.63612115,0.44791397,0.50136054,0.47091687,0.42285582,0.6457165,0.43299094,0.25954613,0.50152224,0.45180747,0.7480038,0.70584667,0.5728749,0.5944594,0.466214,0.45784262,0.34929556,0.39811403,0.56611097,0.4300829,0.42677432,0.6091356,0.32064334,0.6900976,0.36146373,0.5044266,0.34127676,0.6631815,0.314216,0.4946353,0.41869527,0.2768434,0.29513094,0.69701713,0.6429833,0.6551068,0.6808565,0.6669587,0.42865956,0.44398525,0.37784454,0.47827694,0.43372926,0.52027196,0.3656537,0.4047343,0.6715438,0.21507107,0.30754805,0.41425666,0.5213751,0.731453,0.44256827,0.439669,DJ01,4,-0.3,4.5,Excelente,Negativo
0.30978253,0.54194254,0.88095236,0.023809524,0.023809524,0.45784262,0.52976686,0.3888362,0.023809524,0.023809524,0.34932467,0.023809524,0.26329723,0.29568744,0.36072785,0.7070089,0.37199786,0.67432594,0.4216091,0.41209015,0.40898207,0.3223354,0.32227466,0.3405335,0.3785775,0.46949294,0.29106355,0.68075216,0.37982854,0.73750037,0.7334089,0.32363784,0.6929356,0.64161754,0.2687557,0.42079043,0.41201523,0.45784262,0.20461674,0.6550755,0.23091456,0.37368333,0.7774357,0.60580605,0.66016,0.7581424,0.6256352,0.44791397,0.72451866,0.48246995,0.40745977,0.6658456,0.42869905,0.30076736,0.42721528,0.45565388,0.6896525,0.7152614,0.5480649,0.44126144,0.46164033,0.45784262,0.5788939,0.37522438,0.45395175,0.4514864,0.56351626,0.6820798,0.27417052,0.65690374,0.5117142,0.77550906,0.4718681,0.6877196,0.30889994,0.54268503,0.38015768,0.30259225,0.2795874,0.7776972,0.58434206,0.6876085,0.6450046,0.7538207,0.6117563,0.43254608,0.41418025,0.7200502,0.4329321,0.43678945,0.52528465,0.40643466,0.69160825,0.19103938,0.3237984,0.42587715,0.5958962,0.5690349,0.44256827,0.439669,DJ01,4,-0.3,4.5,Excelente,Negativo
0.31488138,0.47737947,0.8648649,0.027027028,0.027027028,0.45784262,0.5012165,0.3888362,0.027027028,0.027027028,0.3448898,0.027027028,0.14621839,0.32154536,0.36072785,0.66656053,0.37199786,0.6604975,0.41420272,0.41209015,0.4113804,0.30272076,0.35805964,0.35589474,0.3785775,0.56445265,0.37516025,0.6754509,0.32840016,0.7071204,0.7567652,0.32412013,0.6951175,0.64401096,0.22998379,0.46831852,0.39547014,0.45784262,0.21182697,0.5030452,0.22999877,0.37141472,0.78094095,0.5627057,0.67124397,0.7619615,0.6193379,0.44791397,0.5655119,0.52467686,0.39518404,0.66570675,0.41552585,0.46536183,0.45921817,0.47297826,0.6475024,0.7791886,0.34543756,0.34430578,0.49348405,0.45784262,0.7942809,0.36752692,0.39257756,0.48437628,0.6196828,0.67958856,0.23346077,0.47054136,0.6730288,0.5805442,0.43842927,0.6917152,0.3225392,0.4238036,0.2853516,0.36091274,0.29376742,0.75267833,0.51872665,0.6193265,0.58841044,0.7304549,0.56042045,0.4287207,0.4691531,0.6116254,0.42729804,0.3798313,0.40468585,0.40538195,0.68502176,0.2030111,0.36061478,0.4474521,0.6412668,0.4164268,0.44256827,0.439669,DJ01,4,-0.3,4.5,Excelente,Negativo
0.3281796,0.6388195,0.45238096,0.023809524,0.023809524,0.45784262,0.5148091,0.3888362,0.45238096,0.023809524,0.31656414,0.023809524,0.27395004,0.27708542,0.36072785,0.6861574,0.37199786,0.6872755,0.41721827,0.41209015,0.4075915,0.30372208,0.3902293,0.30938008,0.3785775,0.74714947,0.35220113,0.6909632,0.32735327,0.61372656,0.90590936,0.3317223,0.79125834,0.6383456,0.34352776,0.36935458,0.3892666,0.45784262,0.23206207,0.88054156,0.2649487,0.34273788,0.6652935,0.59650826,0.6395325,0.73052794,0.6376316,0.44791397,0.85779583,0.4952119,0.39874145,0.6429062,0.4270645,0.43195003,0.5016439,0.4504232,0.7622611,0.8815656,0.60523915,0.47341833,0.49458507,0.45784262,0.80592746,0.34584942,0.42990807,0.44631717,0.79326415,0.7349879,0.2555043,0.8918295,0.7292582,0.9799271,0.67354554,0.7473852,0.32433018,0.54562634,0.29946977,0.30495566,0.31691355,0.6643628,0.6301163,0.6982522,0.65998596,0.79791826,0.7076319,0.43020728,0.3939699,0.96575326,0.42049834,0.44311568,0.24608016,0.40403447,0.64720047,0.2336246,0.36752838,0.42204592,0.50799793,0.8155764,0.44256827,0.439669,DJ01,4,-0.3,4.5,Excelente,Negativo
0.31110486,0.5501595,0.7916667,0.041666668,0.041666668,0.45784262,0.48196962,0.3888362,0.041666668,0.041666668,0.33873856,0.041666668,0.34394395,0.29491016,0.36072785,0.63779896,0.37199786,0.76776344,0.4143694,0.41209015,0.40002102,0.2976092,0.31571653,0.29417458,0.3785775,0.8489052,0.23723468,0.69572216,0.32962066,0.7214418,0.78988206,0.31836078,0.5036819,0.64140964,0.32659054,0.19161856,0.38671246,0.45784262,0.20573793,0.7972476,0.22092788,0.3377555,0.816816,0.56181306,0.63940364,0.7505484,0.6431836,0.44791397,0.40811747,0.5444865,0.39360124,0.67335653,0.4114377,0.4248207,0.57285595,0.46448505,0.77584517,0.7654726,0.38942772,0.5075908,0.5179709,0.45784262,0.38167548,0.35258836,0.4464558,0.4674222,0.7399045,0.6209287,0.21429291,0.9130849,0.42618388,0.45780516,0.5592911,0.78421175,0.28493622,0.30790672,0.382813,0.3091244,0.24454728,0.76587266,0.59996927,0.6076587,0.620744,0.45568475,0.35884875,0.4315811,0.435659,0.56822985,0.44249514,0.42180428,0.29245132,0.4055568,0.72066396,0.18966994,0.24558462,0.45662868,0.46911073,0.9402348,0.44256827,0.439669,DJ01,4,-0.3,4.5,Excelente,Negativo
0.31635988,0.91065705,0.4065934,0.010989011,0.010989011,0.45784262,0.45972103,0.3888363,0.4065934,0.010989011,0.33924085,0.15384616,0.8032479,0.6877947,0.36072785,0.6031653,0.3719979,0.7319963,0.40803042,0.41209015,0.39965856,0.4052689,0.74800336,0.30966824,0.3785775,0.9301351,0.42445835,0.6908716,0.34564573,0.6959572,0.78715706,0.3138787,0.22822417,0.646541,0.5503607,0.38154152,0.38564533,0.45784262,0.22055647,0.4148357,0.21933712,0.3639072,0.82329357,0.5265241,0.65755844,0.7408994,0.6373986,0.44791397,0.27591905,0.5824326,0.3857904,0.67296773,0.39821532,0.90585536,0.48432812,0.5039035,0.72538066,0.80712646,0.29321355,0.39308694,0.5403008,0.45784262,0.3109913,0.34491304,0.38301075,0.4962605,0.97049034,0.4308917,0.205407,0.62493485,0.3114207,0.31069896,0.9623357,0.5525659,0.2975344,0.2700058,0.41934043,0.35932535,0.23767886,0.74739206,0.5266689,0.4486517,0.5641581,0.21424411,0.30033222,0.42708892,0.49467945,0.29423764,0.44960675,0.37071264,0.698423,0.40405905,0.75015676,0.19609366,0.22399542,0.48359752,0.50770456,0.47320068,0.44256827,0.439669,DJ01,4,-0.3,4.5,Excelente,Negativo
0.36075976,0.37556258,0.25454545,0.34545454,0.018181818,0.23893832,0.4195027,0.43110356,0.34545454,0.018181818,0.46428117,0.018181818,0.23197412,0.5769662,0.43110356,0.41946653,0.43110356,0.59808207,0.38278243,0.43110356,0.38277754,0.4605594,0.50100166,0.4485655,0.43110356,0.8598112,0.3459983,0.557873,0.36620006,0.37706086,0.45137691,0.732228,0.5903885,0.50082535,0.47548506,0.7244575,0.3633114,0.3964263,0.45177397,0.5271482,0.38940582,0.50274426,0.64921564,0.3799083,0.48334375,0.2249219,0.55608785,0.35050425,0.28477755,0.57623804,0.3906099,0.62975764,0.4265599,0.7331202,0.5049831,0.42650726,0.5476395,0.58452624,0.38307858,0.4992123,0.6454699,0.45443624,0.2738758,0.38560757,0.33746997,0.57684916,0.77255535,0.44639972,0.3672754,0.58006763,0.32410082,0.30354378,0.74220103,0.653915,0.4785169,0.28328776,0.5750018,0.5805922,0.7216483,0.4874254,0.43223846,0.07526503,0.4270643,0.5674827,0.2827882,0.38992855,0.57040524,0.33146036,0.37028775,0.3682171,0.3967588,0.37313753,0.35414183,0.41032022,0.54654163,0.37743273,0.5728568,0.64258516,0.6186164,0.42004666,DJ02,3,-0.5,2.25,Regular,Negativo
0.9600712,0.31625918,0.8648649,0.027027028,0.027027028,0.8714215,0.498836,0.43110356,0.027027028,0.027027028,0.59037143,0.027027028,0.48145765,0.48429346,0.43110356,0.49906003,0.43110356,0.4843712,0.36502337,0.43110356,0.9629566,0.3775619,0.6827697,0.806333,0.43110356,0.5682282,0.4788563,0.20010038,0.3294559,0.96332633,0.32315582,0.7403691,0.2088613,0.3659463,0.30920458,0.46347862,0.37646648,0.5270326,0.9582418,0.3186402,0.48853296,0.96630484,0.43385488,0.5017466,0.49540177,0.7709527,0.2003632,0.70994276,0.28021723,0.5003594,0.38277045,0.52962536,0.4987259,0.8285309,0.30378786,0.9727294,0.36753875,0.633071,0.23504344,0.15413812,0.04797753,0.7029218,0.70683414,0.35309625,0.1804111,0.52246076,0.49201313,0.46617606,0.41430515,0.23983629,0.46394637,0.2789468,0.6817167,0.48465842,0.4553111,0.30147734,0.36748764,0.5327834,0.624694,0.6029679,0.46862784,0.49309066,0.4815023,0.22364238,0.31911758,0.34079224,0.51682365,0.2705913,0.96420705,0.22243062,0.57701343,0.9616045,0.38822174,0.49852058,0.8380509,0.959356,0.60528463,0.25053963,0.9528465,0.9548214,DJ02,3,-0.5,2.25,Regular,Negativo
0.36901563,0.5039939,0.90909094,0.018181818,0.018181818,0.4807414,0.4065697,0.43110356,0.018181818,0.018181818,0.41618916,0.018181818,0.6320556,0.3598055,0.43110356,0.40648746,0.43110356,0.60276765,0.40072256,0.43110356,0.3839038,0.3226582,0.5696872,0.43092683,0.43110356,0.3842333,0.59963864,0.57414335,0.39549744,0.3719483,0.52034503,0.6162124,0.30656922,0.6394822,0.34305105,0.3553495,0.42581737,0.40772295,0.41853115,0.3921951,0.36968783,0.44573894,0.69830847,0.38164905,0.6286445,0.21093202,0.5720756,0.43296865,0.3269252,0.5944199,0.4129808,0.63332003,0.4052619,0.5030028,0.355257,0.41621113,0.39560443,0.7485923,0.4113986,0.359946,0.6501219,0.38353848,0.3468172,0.32263386,0.33227596,0.5888769,0.5432661,0.48622963,0.3484189,0.416089,0.34128195,0.3398769,0.6709826,0.5105107,0.45635778,0.5741516,0.26197955,0.594209,0.7290694,0.47539482,0.4124079,0.32087252,0.40966892,0.32844537,0.35466686,0.39370415,0.5910202,0.3027445,0.3720036,0.4902764,0.46268612,0.3688084,0.3285238,0.46994793,0.5413473,0.39647162,0.6294952,0.3529091,0.45039114,0.52034,DJ02,3,-0.5,2.25,Regular,Negativo
0.394046,0.23552936,0.58181816,0.34545454,0.018181818,0.24990226,0.4102887,0.43110356,0.018181818,0.018181818,0.33481836,0.018181818,0.6352913,0.36764407,0.43110356,0.4102198,0.43110356,0.60528624,0.37619057,0.43110356,0.3789967,0.34168306,0.56834173,0.3013042,0.43110356,0.47545543,0.49264193,0.6914762,0.42067057,0.3577081,0.6727201,0.4311567,0.2696087,0.670894,0.3448719,0.37533912,0.4170967,0.6905923,0.5187498,0.32603708,0.43656862,0.41697234,0.5385314,0.38979176,0.6163301,0.278261,0.6896461,0.44148353,0.61921376,0.59324366,0.37326497,0.53843826,0.40475217,0.4620586,0.9083711,0.41517738,0.46465522,0.6487437,0.23745088,0.38383624,0.6479121,0.43948972,0.730963,0.36165276,0.3674431,0.5790244,0.71088976,0.63663006,0.68665,0.50748664,0.89700496,0.40247595,0.5322791,0.55458874,0.42285097,0.22446264,0.32530868,0.58325505,0.60476863,0.3254037,0.41984886,0.38260797,0.41575986,0.20243031,0.55770504,0.3792387,0.58756286,0.6826881,0.37454513,0.40158823,0.48942897,0.3685702,0.36446583,0.66228175,0.43150115,0.3967738,0.6143439,0.39997163,0.48394993,0.5006525,DJ02,3,-0.5,2.25,Regular,Negativo
0.36213934,0.29425627,0.6849315,0.26027396,0.01369863,0.37964657,0.39546177,0.43110356,0.01369863,0.01369863,0.2785287,0.01369863,0.7497094,0.39313364,0.43110356,0.39533943,0.43110356,0.63248944,0.40039,0.43110356,0.37260616,0.28102043,0.5758397,0.37289503,0.43110356,0.19495393,0.69239813,0.6270813,0.45879745,0.3803088,0.80197465,0.27093422,0.17655507,0.6697384,0.27386498,0.8321386,0.57775694,0.9272582,0.37997827,0.257894,0.3244295,0.39172867,0.8099425,0.38795826,0.64185214,0.41871467,0.6248258,0.77506715,0.43920222,0.6050237,0.39269003,0.68765163,0.39530993,0.46624708,0.78117996,0.41561013,0.40344617,0.74767745,0.18479834,0.19239502,0.6534324,0.5759179,0.7814137,0.39499056,0.24746293,0.59743667,0.22107105,0.5497775,0.5447788,0.23313347,0.8330984,0.2898991,0.23435932,0.3127833,0.38583192,0.2838139,0.20477396,0.58730394,0.42711392,0.56307566,0.40578356,0.3293395,0.40110314,0.15680611,0.62751526,0.40073127,0.59932595,0.2999176,0.37435883,0.39599234,0.5697986,0.3692346,0.4144852,0.3902769,0.33870542,0.411501,0.62327313,0.2304751,0.45792508,0.81105214,DJ02,3,-0.5,2.25,Regular,Negativo
0.38318485,0.31102243,0.34545454,0.58181816,0.018181818,0.7091296,0.39768407,0.43110356,0.018181818,0.018181818,0.7814109,0.018181818,0.75234264,0.8281484,0.43110356,0.3975698,0.43110356,0.6178796,0.48274776,0.43110356,0.37517783,0.79838145,0.94478464,0.31235945,0.43110356,0.42530504,0.9447546,0.68157536,0.65222394,0.36505738,0.20622088,0.29677823,0.670272,0.7021971,0.48965293,0.8596027,0.51362735,0.35633454,0.44877726,0.41587064,0.37561938,0.38566393,0.6834567,0.39341697,0.6570107,0.35744572,0.6794806,0.40466514,0.8086334,0.6051124,0.4785828,0.6141148,0.3937477,0.86858594,0.4131359,0.41377687,0.4111746,0.30115712,0.8892722,0.81717646,0.6525893,0.37628227,0.7228546,0.7907188,0.5355616,0.5924134,0.7071779,0.67250454,0.9148723,0.46368408,0.5557068,0.873581,0.287821,0.09517937,0.40216005,0.90878546,0.35138768,0.58849174,0.49612817,0.4090409,0.40776578,0.33249423,0.403224,0.6941482,0.8705977,0.45988742,0.5991321,0.64769703,0.37490156,0.753933,0.96011984,0.3678265,0.3978077,0.56996,0.3697103,0.41147697,0.62019426,0.3549746,0.3207123,0.41561687,DJ02,3,-0.5,2.25,Regular,Negativo
0.39751482,0.34180948,0.90909094,0.018181818,0.018181818,0.47428438,0.41392902,0.43110356,0.018181818,0.018181818,0.48154154,0.018181818,0.39316112,0.68556404,0.43110356,0.41387308,0.43110356,0.5889086,0.48831382,0.43110356,0.38231695,0.54502356,0.62205267,0.2874447,0.43110356,0.4719793,0.6271529,0.7038763,0.5809906,0.35760447,0.4298324,0.45167905,0.75336766,0.6990537,0.43829224,0.6789065,0.47184816,0.4391574,0.4979852,0.43879315,0.44472945,0.40546253,0.5207818,0.39340016,0.64374584,0.250821,0.7021434,0.400331,0.92588663,0.5920715,0.45839438,0.5212021,0.40431368,0.59835345,0.65670776,0.414125,0.43868405,0.4492321,0.61541575,0.7369473,0.64560974,0.33564767,0.77232057,0.44735023,0.65577406,0.57457274,0.4772165,0.6999235,0.49560398,0.4805647,0.74897313,0.870903,0.6938239,0.3662523,0.43936276,0.50601196,0.4197432,0.58412695,0.6516497,0.3247302,0.42035094,0.37381133,0.4175432,0.6599152,0.8291746,0.4963572,0.58754075,0.9281371,0.37579635,0.56336004,0.67719895,0.36852613,0.35648715,0.67835546,0.46708205,0.39729604,0.6147974,0.47309726,0.34967968,0.36501646,DJ02,3,-0.5,2.25,Regular,Negativo
0.38228926,0.6473176,0.5135135,0.3783784,0.027027028,0.1432162,0.4464077,0.43110356,0.027027028,0.027027028,0.2619716,0.027027028,0.46733838,0.27355757,0.43110356,0.4464646,0.43110356,0.5592604,0.4315513,0.43110356,0.37643483,0.29583403,0.2827569,0.3649174,0.43110356,0.44502342,0.3545561,0.6342978,0.35955676,0.3750537,0.8407727,0.25548396,0.5529861,0.6514927,0.35611883,0.38493028,0.40042514,0.3548449,0.427199,0.5440473,0.45619726,0.3778828,0.49664712,0.40773317,0.61816853,0.50847596,0.6330939,0.2866814,0.45297706,0.56316584,0.41386828,0.5163959,0.42998365,0.28869534,0.7499197,0.416725,0.43450812,0.7672063,0.45046884,0.82785624,0.6284721,0.27874595,0.29204172,0.34230417,0.77200633,0.54588425,0.5967635,0.57638663,0.24695724,0.92489785,0.40095773,0.5196853,0.46815756,0.7109283,0.38151628,0.5270156,0.3638443,0.55010706,0.38762125,0.44587806,0.44121954,0.5407969,0.44350967,0.4344373,0.40504482,0.490251,0.5641828,0.5339114,0.37770155,0.84658736,0.2753547,0.37520373,0.43079123,0.5380171,0.35632932,0.37668687,0.6120228,0.8304062,0.3228316,0.30124077,DJ02,3,-0.5,2.25,Regular,Negativo
0.40171063,0.55875814,0.5221239,0.32743362,0.0088495575,0.246597,0.43980035,0.43110356,0.0088495575,0.123893805,0.35509813,0.0088495575,0.17736074,0.3040197,0.43110356,0.43983477,0.43110356,0.41963205,0.47995454,0.43110356,0.39393637,0.36228168,0.39664108,0.4240202,0.43110356,0.4820912,0.36159876,0.58048934,0.3439569,0.3810125,0.6302978,0.43447053,0.9177577,0.602587,0.52380407,0.38599703,0.38985202,0.30601758,0.436715,0.5895565,0.4660279,0.39307362,0.47673056,0.4246359,0.5856666,0.42729566,0.579141,0.2884611,0.4282085,0.5653813,0.4622154,0.5135319,0.43071154,0.47209665,0.54847664,0.41543144,0.44678977,0.58410376,0.5716092,0.77142215,0.6223649,0.30777448,0.3279005,0.35839573,0.59018195,0.5555547,0.4159646,0.5845055,0.32961917,0.6946894,0.38406613,0.5896104,0.6122206,0.6613969,0.41581777,0.73840535,0.44089398,0.5617984,0.54035574,0.3932495,0.43791863,0.646124,0.43881136,0.8930136,0.42032003,0.5308437,0.565475,0.49067754,0.38887194,0.8464784,0.3980682,0.38795328,0.39050588,0.6036718,0.4803992,0.3935341,0.6088325,0.73848355,0.3441634,0.3268124,DJ02,3,-0.5,2.25,Regular,Negativo
0.44685653,0.4508649,0.41558442,0.2987013,0.012987013,0.5923401,0.42703578,0.43110356,0.012987013,0.24675325,0.45807543,0.012987013,0.47925356,0.45813534,0.43110356,0.42702606,0.43110356,0.29705316,0.51796407,0.43110356,0.42067346,0.4652702,0.3594355,0.38482842,0.43110356,0.2721665,0.5091309,0.6162615,0.37091053,0.4209435,0.4595099,0.18488981,0.45949358,0.6310182,0.4847204,0.28662717,0.45042634,0.36890313,0.41179755,0.37018016,0.41940406,0.35075662,0.5773369,0.40582928,0.60277545,0.6318465,0.61465305,0.3744829,0.6902198,0.57743365,0.4888088,0.56931984,0.41946957,0.5207375,0.56594807,0.41626856,0.44365585,0.43453267,0.44111586,0.4351438,0.59690166,0.4464324,0.7994152,0.5096377,0.3743388,0.5663285,0.24263963,0.6745703,0.43457565,0.33050212,0.70561427,0.74237126,0.335492,0.48112845,0.35554764,0.83775747,0.4301632,0.55624473,0.26927358,0.44406044,0.42931476,0.60830945,0.42835838,0.41873103,0.84359497,0.5118841,0.5754178,0.5699813,0.44216508,0.7849231,0.33776224,0.4264442,0.4684518,0.54065794,0.29971632,0.4642401,0.6093065,0.34605137,0.35266942,0.41587862,DJ02,3,-0.5,2.25,Regular,Negativo
0.5741117,0.6580562,0.7012987,0.24675325,0.012987013,0.53872496,0.43398574,0.43110356,0.012987013,0.012987013,0.3292045,0.012987013,0.28430724,0.28421637,0.43110356,0.43400016,0.43110356,0.21343008,0.37286684,0.43110356,0.52097535,0.3414525,0.25925612,0.45963418,0.43110356,0.8368276,0.258572,0.5476142,0.31842685,0.48077255,0.6849498,0.4344224,0.46809205,0.58088607,0.38573977,0.17108178,0.35567576,0.3377961,0.45243484,0.74510586,0.47359255,0.38507035,0.4618963,0.40792015,0.5750938,0.4624814,0.5461486,0.37292832,0.3337411,0.56880885,0.38870242,0.50798374,0.42897046,0.37048674,0.33704874,0.41520065,0.44403136,0.5707965,0.40050352,0.32679704,0.52621955,0.4210076,0.36675704,0.3712713,0.32374394,0.5630615,0.82827425,0.515695,0.26014984,0.7057492,0.34583014,0.39245334,0.48748058,0.81414515,0.4118732,0.2985241,0.5395764,0.56463283,0.5194003,0.35223266,0.43389314,0.73784673,0.4339845,0.5221927,0.29522625,0.35939702,0.5683768,0.5224009,0.54401195,0.27140427,0.38070422,0.5125595,0.3969854,0.65778536,0.48169073,0.56921947,0.60845846,0.7079417,0.7648495,0.44869274,DJ02,3,-0.5,2.25,Regular,Negativo
0.6810406,0.49814394,0.41558442,0.53246754,0.012987013,0.72860473,0.4612835,0.43110356,0.012987013,0.012987013,0.34462076,0.012987013,0.4162277,0.27877694,0.43110356,0.46138993,0.43110356,0.1971278,0.44866812,0.43110356,0.64203566,0.40284404,0.19353385,0.8349241,0.43110356,0.7998905,0.16775946,0.16891287,0.34322074,0.58974403,0.6518603,0.8311523,0.6032373,0.2687985,0.48791435,0.20801902,0.3632457,0.28143704,0.6403792,0.9537404,0.5445928,0.59445786,0.34295937,0.8830708,0.39668852,0.721446,0.16868672,0.33935407,0.41879132,0.5254554,0.46849862,0.48159257,0.48337367,0.29182765,0.26100722,0.5006958,0.4460836,0.42888495,0.6983982,0.4798171,0.4109193,0.3606589,0.34805068,0.45079422,0.51800203,0.5595342,0.5109597,0.5583236,0.3274323,0.7019702,0.31025445,0.6569913,0.36447886,0.8288405,0.87868243,0.47752306,0.8202131,0.5538397,0.6453386,0.3273616,0.45189577,0.78727514,0.45609063,0.72350895,0.3152803,0.42480564,0.5330253,0.741088,0.6216211,0.3197749,0.31017593,0.6470557,0.86689645,0.75334466,0.8263807,0.63175285,0.11979748,0.88115776,0.58918273,0.35274467,DJ02,3,-0.5,2.25,Regular,Negativo
